ID,Status,StartDate,Year,EndDate,Name,Street,ZIP,M,Description,Latitude,Longitude
7002429,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 918032569,DONNELL DR,78664,E,FOOD CATERERS,30.4887401,-97.624065
7002430,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1792260529,HILL ST,78664,E,FOOD GROCERY,30.4886601,-97.617985
7002431,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 206575431,HILL ST,78664,E,WINE D W/STRONG BEER,30.4886601,-97.617985
7002432,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 322843305,HILL ST,78664,E,LIQ OFF-SALE SERIES 4000,30.4881701,-97.618585
7002433,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 4780721,FLOWER HILL DR,78664,E,FOOD RESTAURANT,30.4886601,-97.619755
7002434,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 309281190,FLOWER HILL DR,78664,E,FOOD SIDEWALK CAFE,30.4886601,-97.619755
7002435,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1187678604,SILVER LACE LN,78664,E,FOOD GROCERY,30.4887201,-97.613505
7002436,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1001257670,SILVER LACE LN,78664,E,FOOD MANUFACTURER,30.4887201,-97.613505
7002437,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 827652447,WINDING WAY,78664,S,WINE E W/STRONG BEER,30.4915101,-97.614815
7002438,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 78477486,SILVER LACE LN,78664,E,FOOD DRIVE IN,30.4886601,-97.612765
7002439,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 2115652793,HILL ST,78664,E,LIQ ON-SALE E W/SS SERIES 2000,30.4887101,-97.614165
7002440,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 1362636694,RED BUD LN,78664,P,LIQ ON-SALE E W/SS SERIES 1000,30.4887201,-97.609555
7002441,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 385737386,RED BUD LN,78664,P,LIQ ON-SALE E W/SS SERIES 1000,30.4887201,-97.609555
7002442,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1333923086,RED BUD LN,78664,E,FOOD RESTAURANT,30.4887201,-97.609555
7002443,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 355311047,RED BUD LN,78664,E,FOOD MANUFACTURER,30.4887201,-97.609555
7002444,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 2049954244,CORNERWOOD DR,78717,W,BEER OFF-SALE,30.4887501,-97.730965
7002445,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1208669334,CORNERWOOD DR,78717,W,FOOD GROCERY,30.4887501,-97.730965
7002446,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1501169802,CORNERWOOD DR,78717,W,FOOD MANUFACTURER,30.4887501,-97.730965
7002447,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 13379389,SOUTHERN CROSS DR,78681,W,LIQ ON-SALE B W/SS SERIES 3000,30.4894801,-97.722465
7002448,APPROVED,18/10/18 00:00,2019,18/10/19 00:00,Business 903264998,BEARING CV,78681,W,FOOD MANUFACTURER,30.4892101,-97.723805
7002449,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 642760419,BEARING CV,78681,W,FOOD RESTAURANT,30.4892101,-97.723805
7002450,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 1611348846,BEARING CV,78681,W,FOOD GROCERY,30.4892101,-97.723805
7002451,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 2019385694,BEARING CV,78681,W,FOOD GROCERY,30.4892101,-97.723805
7002452,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1760476008,BEARING CV,78681,W,FOOD RESTAURANT,30.4892101,-97.723805
7002453,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1812859073,BEARING CV,78681,W,FOOD RESTAURANT,30.4892101,-97.723805
7002454,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 1748966976,BEARING CV,78681,W,FOOD RESTAURANT,30.4892101,-97.723805
7002455,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 1823465188,BEARING CV,78681,W,FOOD RESTAURANT,30.4892101,-97.723805
7002456,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 609198276,BEARING CV,78681,W,WINE E W/STRONG BEER,30.4892101,-97.723805
7002457,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1671327831,BEARING CV,78681,W,WINE E W/STRONG BEER,30.4892101,-97.723805
7002458,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 325080519,BEARING CV,78681,W,LIQ ON-SALE E W/SS SERIES 2000,30.4892101,-97.723805
7002459,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 406008408,BEARING CV,78681,W,LIQ ON-SALE E W/SS SERIES 2000,30.4892101,-97.723805
7002460,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 706685239,BEARING CV,78681,W,FOOD RESTAURANT,30.4892101,-97.723805
7002461,NEW,18/10/18 14:55,2019,18/10/19 14:55,Business 1939305600,BEARING CV,78681,W,FOOD RESTAURANT,30.4892101,-97.723805
7002462,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 15263806,S OCONNOR DR,78681,W,LIQ ON-SALE A W/SS SERIES 2000,30.4902401,-97.718015
7002463,APPROVED,14/06/18 00:00,2019,14/06/19 00:00,Business 1545804583,S OCONNOR DR,78681,P,LIQ ON-SALE B W/SS SERIES 3000,30.4902401,-97.718015
7002464,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1454427185,S OCONNOR DR,78681,S,FOOD CONFECTIONERY,30.4904901,-97.717235
7002465,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1771993741,PARKVIEW DR,78681,W,FOOD RESTAURANT,30.5025601,-97.695135
7002466,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 667693955,PARKVIEW DR,78681,W,FOOD SIDEWALK CAFE,30.5025601,-97.695135
7002467,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 166792273,PARKVIEW DR,78681,P,LIQ ON-SALE E W/SS SERIES 3000,30.5016501,-97.695685
7002468,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 485407555,LIME ROCK DR,78681,S,LIQ OFF-SALE SERIES 3000,30.5012501,-97.691385
7002469,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 2011196416,LIME ROCK DR,78681,W,FOOD RESTAURANT,30.5012501,-97.691385
7002470,APPROVED,25/04/18 00:00,2019,25/04/19 00:00,Business 930172297,LIME ROCK DR,78681,W,FOOD SIDEWALK CAFE,30.5012501,-97.691385
7002471,APPROVED,14/06/18 00:00,2019,14/06/19 00:00,Business 679057106,LIME ROCK DR,78681,S,LIQ ON-SALE E W/SS SERIES 3000,30.5012501,-97.691385
7002472,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 91336117,PARKVIEW DR,78681,P,LIQ ON-SALE E W/SS SERIES 4000,30.5022101,-97.694365
7002473,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 428876570,ST WILLIAMS AVE,78681,S,FOOD SIDEWALK CAFE,30.4993401,-97.691395
7002474,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 422667890,ST WILLIAMS AVE,78681,S,LIQ ON-SALE C-1 W/SS SERIES 2000,30.4993401,-97.691395
7002475,APPROVED,22/02/18 00:00,2019,22/02/19 00:00,Business 1977351675,LIME ROCK DR,78681,S,FOOD GROCERY,30.5017201,-97.691385
7002476,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1428009435,LIME ROCK DR,78681,S,BEER OFF-SALE,30.5006701,-97.691395
7002477,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 250630880,LIME ROCK DR,78681,S,FOOD GROCERY,30.5006701,-97.691395
7002478,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1731777449,LIME ROCK DR,78681,S,FOOD MANUFACTURER,30.5006701,-97.691395
7002479,PENDING,22/07/11 00:00,2019,22/07/19 00:00,Business 1616952112,ST WILLIAMS LOOP,78681,N,FOOD SHELF,30.5008201,-97.699515
7002480,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 28870668,ST WILLIAMS AVE,78681,P,FOOD RESTAURANT,30.4999401,-97.696945
7002481,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1989924745,ST WILLIAMS AVE,78681,P,FOOD MANUFACTURER,30.4995801,-97.696365
7002482,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1991514606,ST WILLIAMS AVE,78681,P,FOOD SIDEWALK CAFE,30.4995801,-97.696365
7002483,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1422829663,ST WILLIAMS AVE,78681,P,WINE C-2 W/STRONG BEER,30.4995801,-97.696365
7002484,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1861691127,ST WILLIAMS AVE,78681,P,FOOD CONFECTIONERY,30.5003101,-97.696805
7002485,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 582167609,ST WILLIAMS AVE,78681,P,FOOD MANUFACTURER,30.5003101,-97.696805
7002486,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1702568411,ST WILLIAMS AVE,78681,P,FOOD RESTAURANT,30.5003101,-97.696805
7002487,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 687429348,ST WILLIAMS AVE,78681,P,FOOD RESTAURANT,30.5003101,-97.696805
7002488,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 138416892,ST WILLIAMS AVE,78681,P,FOOD SIDEWALK CAFE,30.5003101,-97.696805
7002489,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 61651093,ST WILLIAMS AVE,78681,S,FOOD SIDEWALK CAFE,30.5008201,-97.696475
7002490,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 650693669,ST WILLIAMS AVE,78681,S,WINE E W/STRONG BEER,30.5008201,-97.696475
7002491,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1064253394,ST WILLIAMS AVE,78681,S,FOOD GROCERY,30.5008201,-97.696475
7002492,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 420310235,ST WILLIAMS AVE,78681,P,FOOD DISTRIBUTOR,30.5006201,-97.696485
7002493,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1927829051,ST WILLIAMS AVE,78681,P,FOOD SIDEWALK CAFE,30.5006201,-97.696485
7002494,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1017821097,ST WILLIAMS AVE,78681,P,WINE E W/STRONG BEER,30.5006201,-97.696485
7002495,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1857445799,DEEP WOOD DR,78681,P,FOOD MANUFACTURER,30.4976701,-97.697755
7002496,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 1819088894,DEEP WOOD DR,78681,P,FOOD MOBILE VEHICLE VENDOR,30.4976701,-97.697755
7002497,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 131940787,DEEP WOOD DR,78681,P,FOOD MANUFACTURER,30.4976701,-97.697755
7002498,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 1088213913,DEEP WOOD DR,78681,P,LIQ ON-SALE E W/SS SERIES 3000,30.4976701,-97.697755
7002499,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 691975663,KNOLLWOOD CV,78681,P,BEER OFF-SALE,30.4970701,-97.698245
7002500,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 769157604,KNOLLWOOD CV,78681,P,FOOD GROCERY,30.4970701,-97.698245
7002501,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 257683810,KNOLLWOOD CV,78681,P,FOOD MANUFACTURER,30.4970701,-97.698245
7002502,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 1808292005,CREEKVIEW DR,78681,P,FOOD GROCERY,30.4982101,-97.698675
7002503,APPROVED,14/12/12 00:00,2019,14/12/19 00:00,Business 1392985,WOOD ROCK DR,78681,P,LIQ OFF-SALE SERIES 1000,30.4977501,-97.699045
7002504,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1667843849,WOOD ROCK DR,78681,P,FOOD GROCERY,30.4977501,-97.699045
7002505,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 45715187,WOOD ROCK DR,78681,P,FOOD MEAT MARKET,30.4977501,-97.699045
7002506,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1335849463,WOOD ROCK DR,78681,P,FOOD MANUFACTURER,30.4977501,-97.699045
7002507,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 1837165098,WOOD ROCK DR,78681,P,FOOD MANUFACTURER,30.4977501,-97.699045
7002508,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 658412132,WOOD ROCK DR,78681,P,FOOD GROCERY,30.4977701,-97.698605
7002509,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 1103902740,WOOD ROCK DR,78681,P,FOOD MANUFACTURER,30.4977701,-97.698605
7002510,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 491514620,WOOD ROCK DR,78681,P,LIQ ON-SALE E W/SS SERIES 2000,30.4969801,-97.699195
7002511,APPROVED,30/08/18 00:00,2019,30/08/19 00:00,Business 273961036,BLANCHARD DR,78681,P,LIQ ON-SALE E W/SS SERIES 3000,30.4968401,-97.699235
7002512,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 525324361,RIDGE ROCK DR,78681,P,FOOD RESTAURANT,30.4962101,-97.699865
7002513,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1769265461,RIDGE ROCK DR,78681,P,FOOD RESTAURANT,30.4962101,-97.699865
7002514,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1213321813,RIDGE ROCK DR,78681,P,FOOD SIDEWALK CAFE,30.4962101,-97.699865
7002515,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1684263553,RIDGE ROCK DR,78681,P,FOOD RESTAURANT,30.4959101,-97.700155
7002516,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1820808415,DEEP WOOD DR,78681,P,FOOD RESTAURANT,30.4990701,-97.697645
7002517,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 2810450,DEEP WOOD DR,78681,P,FOOD SIDEWALK CAFE,30.4990701,-97.697645
7002518,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 746290545,ABBEY RD,78681,S,FOOD CATERERS,30.4968401,-97.691415
7002519,APPROVED,14/12/12 00:00,2019,14/12/19 00:00,Business 820354828,ABBEY RD,78681,S,LIQ ON-SALE E W/SS SERIES 1000,30.4957801,-97.691415
7002520,APPROVED,02/08/18 00:00,2019,02/08/19 00:00,Business 1034989765,ABBEY RD,78681,S,LIQUOR CATERING SERVICES,30.4957801,-97.691415
7002521,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1168466886,ABBEY RD,78681,S,FOOD SIDEWALK CAFE,30.4957801,-97.691415
7002522,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 279096941,ABBEY RD,78681,S,FOOD CATERERS,30.4957801,-97.691415
7002523,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1000937273,ROCKRIDGE ST,78681,W,WINE E W/STRONG BEER,30.5016801,-97.710965
7002524,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 8518532,ROCKRIDGE ST,78681,W,FOOD SIDEWALK CAFE,30.5016801,-97.710965
7002525,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 1022945262,CEDAR CREEK CV,78681,P,FOOD MANUFACTURER,30.4923201,-97.701595
7002526,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1391538079,CEDAR CREEK CV,78681,P,FOOD SIDEWALK CAFE,30.4923201,-97.701595
7002527,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1016551997,SHADOW BROOK CIR,78681,W,WINE E W/STRONG BEER,30.4886701,-97.707575
7002528,APPROVED,15/11/18 00:00,2019,15/11/19 00:00,Business 927834239,SHADOW BROOK CIR,78681,W,LIQUOR CATERING SERVICES,30.4887301,-97.705355
7002529,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 495465806,SHADOW BROOK CIR,78681,W,LIQ ON-SALE C-2 W/SS SERIES 2000,30.4887301,-97.705355
7002530,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1156864130,SHADOW BROOK CIR,78681,W,FOOD CATERERS,30.4887301,-97.705355
7002531,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1355146061,SHADOW BROOK CIR,78681,W,FOOD SIDEWALK CAFE,30.4887301,-97.705355
7002532,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 687345957,CHINCOTEAGUE WAY,78681,W,FOOD RESTAURANT,30.4887301,-97.704165
7002533,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1827802348,E MESSICK LOOP,78681,P,FOOD SIDEWALK CAFE,30.4886701,-97.701625
7002534,PENDING,14/12/12 00:00,2019,14/12/19 00:00,Business 1222571606,E MESSICK LOOP,78681,P,LIQ ON-SALE C-1 W/SS SERIES 1000,30.4886701,-97.701625
7002535,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 577030050,E MESSICK LOOP,78681,W,FOOD RESTAURANT,30.4889101,-97.702205
7002536,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1785597735,E MESSICK LOOP,78681,W,FOOD SIDEWALK CAFE,30.4889101,-97.702205
7002537,APPROVED,20/09/18 00:00,2019,20/09/19 00:00,Business 1660423834,W MESSICK LOOP,78681,W,FOOD MANUFACTURER,30.4889201,-97.703085
7002538,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 1522686462,W MESSICK LOOP,78681,W,FOOD MANUFACTURER,30.4889201,-97.703085
7002539,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1548871173,W MESSICK LOOP,78681,W,FOOD GROCERY,30.4889201,-97.703085
7002540,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1871303970,W MESSICK LOOP,78681,W,FOOD MANUFACTURER,30.4889201,-97.703085
7002541,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 212707153,W MESSICK LOOP,78681,W,FOOD MEAT MARKET,30.4889201,-97.703085
7002542,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 2036758463,WOODGREEN DR,78681,P,LIQ ON-SALE A W/SS SERIES 3000,30.4891501,-97.701625
7002543,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1038920080,CHINCOTEAGUE WAY,78681,W,FOOD RESTAURANT,30.4887301,-97.703995
7002544,APPROVED,10/05/18 00:00,2019,10/05/19 00:00,Business 1608247213,CHINCOTEAGUE WAY,78681,W,FOOD SIDEWALK CAFE,30.4887301,-97.703995
7002545,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1403038755,CEDAR CREEK CV,78681,W,FOOD RESTAURANT,30.4918101,-97.702245
7002546,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1463038263,CEDAR CREEK CV,78681,W,FOOD CATERERS,30.4918101,-97.702245
7002547,APPROVED,05/11/18 12:04,2019,05/11/19 12:04,Business 1598537116,CHRISTOPHER AVE,78681,S,FOOD RESTAURANT,30.4936301,-97.691435
7002548,NEW,04/11/18 14:40,2019,04/11/19 14:40,Business 44129311,CHRISTOPHER AVE,78681,S,LIQ ON-SALE E W/SS SERIES 1000,30.4936301,-97.691435
7002549,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1710928557,CHRISTOPHER AVE,78681,S,FOOD MANUFACTURER,30.4934701,-97.691435
7002550,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1122358366,LAURA CT,78681,S,FOOD RESTAURANT,30.4922401,-97.691445
7002551,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1167063028,LAURA CT,78681,S,FOOD RESTAURANT,30.4922401,-97.691445
7002552,APPROVED,06/12/18 00:00,2019,06/12/19 00:00,Business 523357498,ABBEY RD,78681,S,LIQ ON-SALE E W/SS SERIES 2000,30.4954601,-97.691415
7002553,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 287745046,ABBEY RD,78681,S,FOOD CATERERS,30.4954601,-97.691415
7002554,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 598895593,ABBEY RD,78681,S,LIQ ON-SALE E W/SS SERIES 2000,30.4954601,-97.691415
7002555,APPROVED,02/08/18 00:00,2019,02/08/19 00:00,Business 921310137,ABBEY RD,78681,S,LIQUOR CATERING SERVICES,30.4954601,-97.691415
7002556,APPROVED,06/12/18 00:00,2019,06/12/19 00:00,Business 1514311793,ABBEY RD,78681,S,LIQ ON-SALE E W/SS SERIES 2000,30.4954601,-97.691415
7002557,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 556804046,ROCK CREEK DR,78681,W,FOOD RESTAURANT,30.4922101,-97.700805
7002558,APPROVED,07/03/18 00:00,2019,07/03/19 00:00,Business 677737990,ROCK CREEK DR,78681,P,FOOD SIDEWALK CAFE,30.4922101,-97.700805
7002559,APPROVED,15/11/18 00:00,2019,15/11/19 00:00,Business 506652920,ROCK CREEK DR,78681,P,FOOD RESTAURANT,30.4931701,-97.700435
7002560,APPROVED,24/05/18 00:00,2019,24/05/19 00:00,Business 550952951,RIDGE ROCK DR,78681,P,FOOD RESTAURANT,30.4954601,-97.699485
7002561,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1645203349,OAKRIDGE DR,78681,P,WINE A W/STRONG BEER,30.4953201,-97.699515
7002562,APPROVED,11/01/18 00:00,2019,11/01/19 00:00,Business 2092602626,OAKRIDGE DR,78681,P,LIQ ON-SALE E W/SS SERIES 1000,30.4953501,-97.700425
7002563,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1172096913,ROCK CREEK DR,78681,P,LIQ ON-SALE E W/SS SERIES 2000,30.4940901,-97.700995
7002564,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 1469415087,ROCK CREEK DR,78681,P,FOOD CATERERS,30.4947601,-97.700625
7002565,APPROVED,19/07/18 00:00,2019,19/07/19 00:00,Business 1373917590,ROCK CREEK DR,78681,P,FOOD MOBILE VEHICLE VENDOR,30.4947601,-97.700625
7002566,APPROVED,20/09/18 00:00,2019,20/09/19 00:00,Business 955159506,ROCK CREEK DR,78681,P,LIQ ON-SALE E W/SS SERIES 4000,30.4947601,-97.700625
7002567,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 392600626,ROCK CREEK DR,78681,P,FOOD SIDEWALK CAFE,30.4947601,-97.700625
7002568,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 37258775,CROSSWOOD DR,78681,P,FOOD RESTAURANT,30.4916201,-97.700815
7002569,PENDING,16/11/12 00:00,2019,16/11/19 00:00,Business 2096984714,WILDWOOD DR,78681,P,FOOD MANUFACTURER,30.4911501,-97.700825
7002570,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1929643218,MCNEIL RD,78681,P,FOOD GROCERY,30.4896501,-97.696735
7002571,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1601986019,MCNEIL RD,78681,P,FOOD MANUFACTURER,30.4896501,-97.696735
7002572,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1674297306,MCNEIL RD,78681,P,FOOD MEAT MARKET,30.4896501,-97.696735
7002573,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 789654696,MCNEIL RD,78681,P,BEER OFF-SALE,30.4896501,-97.696735
7002574,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 2000892761,WOODHILL DR,78681,P,FOOD SIDEWALK CAFE,30.4896301,-97.700835
7002575,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1244290834,WOODHILL DR,78681,P,LIQ ON-SALE A W/SS SERIES 2000,30.4896301,-97.700835
7002576,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 316448291,WOODGREEN DR,78681,P,LIQ ON-SALE B W/SS SERIES 2000,30.4894901,-97.700835
7002577,APPROVED,12/04/18 00:00,2019,12/04/19 00:00,Business 411167373,WOODGREEN DR,78681,P,FOOD SIDEWALK CAFE,30.4894901,-97.700835
7002578,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 149327483,WOODGREEN DR,78681,P,FOOD RESTAURANT,30.4890901,-97.700575
7002579,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 799172680,WOODGREEN DR,78681,W,FOOD RESTAURANT,30.4887601,-97.700435
7002580,PENDING,14/12/12 00:00,2019,14/12/19 00:00,Business 867938043,WOODGREEN DR,78681,W,LIQ ON-SALE B W/SS SERIES 1000,30.4887501,-97.700225
7002581,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 775986785,MCNEIL RD,78681,W,LIQ OFF-SALE SERIES 3000,30.4886801,-97.697655
7002582,APPROVED,06/12/18 00:00,2019,06/12/19 00:00,Business 498352223,WOODHILL DR,78681,P,LIQ ON-SALE E W/SS SERIES 4000,30.4895501,-97.699045
7002583,APPROVED,28/06/18 00:00,2019,28/06/19 00:00,Business 1047179284,WOODHILL DR,78681,P,LIQ ON-SALE B W/SS SERIES 3000,30.4895501,-97.699045
7002584,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 329204924,WOODHILL DR,78681,P,FOOD SIDEWALK CAFE,30.4895501,-97.699045
7002585,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1900595036,WILDWOOD DR,78681,P,FOOD SIDEWALK CAFE,30.4912801,-97.700825
7002586,APPROVED,25/01/18 00:00,2019,25/01/19 00:00,Business 1322345577,WILDWOOD DR,78681,P,LIQ ON-SALE E W/SS SERIES 1000,30.4912801,-97.700825
7002587,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 1210682128,CR 172,78681,W,FOOD RESTAURANT,30.4887601,-97.696865
7002588,PENDING,12/04/18 00:00,2019,12/04/19 00:00,Business 1793100540,WOODHILL DR,78681,P,LIQ ON-SALE E W/SS SERIES 2000,30.4894901,-97.700345
7002589,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 791334787,WOODHILL DR,78681,P,LIQ ON-SALE D W/SS SERIES 2000,30.4898501,-97.699705
7002590,APPROVED,07/12/12 00:00,2019,07/12/19 00:00,Business 1943642672,WOODHILL DR,78681,P,LIQ ON-SALE E W/SS SERIES 1000,30.4898501,-97.699705
7002591,APPROVED,02/08/18 00:00,2019,02/08/19 00:00,Business 604870485,WOODHILL DR,78681,P,LIQUOR CATERING SERVICES,30.4898501,-97.699705
7002592,APPROVED,16/08/18 00:00,2019,16/08/19 00:00,Business 920573302,WOODHILL DR,78681,P,FOOD CATERERS,30.4898501,-97.699705
7002593,APPROVED,14/06/18 00:00,2019,14/06/19 00:00,Business 2024129447,CHISHOLM VALLEY DR,78681,S,LIQ ON-SALE B W/SS SERIES 3000,30.4895701,-97.691455
7002594,APPROVED,29/03/18 00:00,2019,29/03/19 00:00,Business 183943385,LYNDA SUE ST,78681,S,FOOD RESTAURANT,30.4888601,-97.691465
7002596,APPROVED,04/10/18 00:00,2019,04/10/19 00:00,Business 1216311423,LYNDA SUE ST,78681,S,LIQ ON-SALE C-2 W/SS SERIES 4000,30.4887301,-97.691465
