PID,ADDRESS,ZIP,TYPE,PERMIT,DECISION,PER_TYPE_DESC,STATUS,StartDate,StartTime,EndDate,EndTime,ISSUEDATE,EXPIRE_YEAR,EXPIRE_DATE,PER_TYPE,CON_N AME,PER_DECISION,APN,X,Y,LATITUDE,LONGITUDE,LastUpdateDate
1000142,"TAYLOR RANCH RD",78681,"L021",20142,"INACTIVE","TEMP. WINE","DONE","10/28/2013","12:00 AM","10/28/2014","12:00 AM",05/11/18 00:00,2013,28/10/19 00:00,"L021","Event 501183314","INACTIVE",5000142,-10388435.2306,5611820.3033,30.47842,-97.723855,19/02/19 14:46
1000349,"SUNDANCE DR",78665,"L271",20349,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE","10/28/2013","12:00 AM","10/28/2014","12:00 AM",21/10/18 00:00,2013,28/10/19 00:00,"L271","Event 52041630","INACTIVE",5000349,-10381856.8825,5621714.7428,30.54131,-97.664765,19/02/19 14:46
1000638,"BAYLAND ST",78664,"L271",20638,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE","10/28/2013","12:00 AM","10/28/2014","12:00 AM",16/11/18 00:00,2013,28/10/19 00:00,"L271","Event 121203192","INACTIVE",5000638,-10381083.249,5619114.7931,30.52479,-97.657815,19/02/19 14:46
1000460,"BECCA TEAL PL",78681,"L021",20460,"INACTIVE","TEMP. WINE","DONE","10/29/2013","12:00 AM","10/29/2014","12:00 AM",16/10/18 00:00,2013,29/10/19 00:00,"L021","Event 22578812","INACTIVE",5000460,-10385549.5052,5621345.0078,30.53896,-97.697935,19/02/19 14:46
1000786,"SUGAR BERRY CV",78664,"L271",20786,"WITHDRAWN","LIQUOR TEMPORARY ON-SALE","DONE","10/29/2013","12:00 AM","10/29/2014","12:00 AM",29/09/18 10:02,2013,29/10/19 00:00,"L271","Event 200031596","WITHDRAWN",5000786,-10380314.0122,5617357.3139,30.51362,-97.650905,19/02/19 14:46
1000787,"SUGAR BERRY CV",78664,"L021",20787,"WITHDRAWN","TEMP. WINE","DONE","10/29/2013","12:00 AM","10/29/2014","12:00 AM",11/10/18 12:31,2013,29/10/19 00:00,"L021","Event 398056132","WITHDRAWN",5000787,-10380314.0122,5617357.3139,30.51362,-97.650905,19/02/19 14:46
1001229,"CHISHOLM TRAIL RD",78681,"L271",21229,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE","10/29/2013","12:00 AM","10/29/2014","12:00 AM",04/11/18 00:00,2013,29/10/19 00:00,"L271","Event 1967427023","INACTIVE",5001229,-10384587.0269,5617272.5904,30.51308,-97.689285,19/02/19 14:46
1000015,"SERVICE",78664,"L271",20015,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE","10/30/2013","12:00 AM","10/30/2014","12:00 AM",04/12/18 00:00,2013,30/10/19 00:00,"L271","Event 823179747","INACTIVE",5000015,-10382265.4171,5611600.5939,30.47703,-97.668435,19/02/19 14:46
1000790,"SUGAR BERRY CV",78664,"L271",20790,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE","10/30/2013","12:00 AM","10/30/2014","12:00 AM",18/11/18 00:00,2013,30/10/19 00:00,"L271","Event 1729757950","INACTIVE",5000790,-10380314.0122,5617357.3139,30.51362,-97.650905,19/02/19 14:46
1000493,"CHISHOLM TRAIL RD",78681,"L033",20493,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/01/2018,"12:00 AM",09/01/2019,"12:00 AM",27/09/18 00:00,2013,01/09/19 00:00,"L033","Event 612888056","INACTIVE",5000493,-10385244.8127,5621144.4955,30.53769,-97.695195,19/02/19 14:46
1000189,"WEST END PL",78681,"L033",20189,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/03/2018,"12:00 AM",09/03/2019,"12:00 AM",22/09/18 00:00,2013,03/09/19 00:00,"L033","Event 1859026223","INACTIVE",5000189,-10387242.2023,5622547.5857,30.5466,-97.713135,19/02/19 14:46
1000558,"W MESA PARK DR",78664,"L271",20558,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/04/2018,"12:00 AM",09/04/2019,"12:00 AM",26/09/18 00:00,2013,04/09/19 00:00,"L271","Event 1114215361","INACTIVE",5000558,-10382634.0649,5619116.8222,30.5248,-97.671745,19/02/19 14:46
1000495,"CHISHOLM TRAIL RD",78681,"L033",20495,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/05/2018,"12:00 AM",09/05/2019,"12:00 AM",06/08/18 00:00,2013,05/09/19 00:00,"L033","Event 2086006588","INACTIVE",5000495,-10385244.8127,5621144.4955,30.53769,-97.695195,19/02/19 14:46
1000769,"GUNSIGHT DR",78665,"L271",20769,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/05/2018,"12:00 AM",09/05/2019,"12:00 AM",25/07/18 00:00,2013,05/09/19 00:00,"L271","Event 989610567","INACTIVE",5000769,-10379083.964,5615702.3403,30.5031,-97.639855,19/02/19 14:46
1001056,"FANNIN AVE",78664,"L021",21056,"INACTIVE","TEMP. WINE","DONE",09/06/2018,"12:00 AM",09/06/2019,"12:00 AM",12/09/18 00:00,2013,06/09/19 00:00,"L021","Event 1361492986","INACTIVE",5001056,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001057,"FANNIN AVE",78664,"L021",21057,"INACTIVE","TEMP. WINE","DONE",09/06/2018,"12:00 AM",09/06/2019,"12:00 AM",12/09/18 00:00,2013,06/09/19 00:00,"L021","Event 864182881","INACTIVE",5001057,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001058,"FANNIN AVE",78664,"L021",21058,"INACTIVE","TEMP. WINE","DONE",09/06/2018,"12:00 AM",09/06/2019,"12:00 AM",12/09/18 00:00,2013,06/09/19 00:00,"L021","Event 1719938660","INACTIVE",5001058,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001059,"FANNIN AVE",78664,"L021",21059,"INACTIVE","TEMP. WINE","DONE",09/06/2018,"12:00 AM",09/06/2019,"12:00 AM",12/09/18 00:00,2013,06/09/19 00:00,"L021","Event 645576787","INACTIVE",5001059,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001060,"FANNIN AVE",78664,"L021",21060,"INACTIVE","TEMP. WINE","DONE",09/06/2018,"12:00 AM",09/06/2019,"12:00 AM",12/09/18 00:00,2013,06/09/19 00:00,"L021","Event 1201749083","INACTIVE",5001060,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001061,"FANNIN AVE",78664,"L021",21061,"INACTIVE","TEMP. WINE","DONE",09/06/2018,"12:00 AM",09/06/2019,"12:00 AM",12/09/18 00:00,2013,06/09/19 00:00,"L021","Event 1241430854","INACTIVE",5001061,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000113,"MC NEIL RD",78681,"L033",20113,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/07/2018,"12:00 AM",09/07/2019,"12:00 AM",12/09/18 00:00,2013,07/09/19 00:00,"L033","Event 444258959","INACTIVE",5000113,-10386435.1731,5612009.7736,30.47963,-97.705885,19/02/19 14:46
1000129,"MC NEIL RD",78681,"L033",20129,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/07/2018,"12:00 AM",09/07/2019,"12:00 AM",12/09/18 00:00,2013,07/09/19 00:00,"L033","Event 896156124","INACTIVE",5000129,-10386435.1731,5612009.7736,30.47963,-97.705885,19/02/19 14:46
1000424,"WALLIN LOOP",78664,"L033",20424,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/07/2018,"12:00 AM",09/07/2019,"12:00 AM",12/09/18 00:00,2013,07/09/19 00:00,"L033","Event 1397126957","INACTIVE",5000424,-10381416.2639,5620584.9187,30.53413,-97.660805,19/02/19 14:46
1000431,"WALLIN LOOP",78664,"L033",20431,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/07/2018,"12:00 AM",09/07/2019,"12:00 AM",22/08/18 00:00,2013,07/09/19 00:00,"L033","Event 791025795","INACTIVE",5000431,-10381416.2639,5620584.9187,30.53413,-97.660805,19/02/19 14:46
1000768,"GUNSIGHT DR",78665,"L271",20768,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/07/2018,"12:00 AM",09/07/2019,"12:00 AM",21/09/18 00:00,2013,07/09/19 00:00,"L271","Event 509363465","INACTIVE",5000768,-10379083.964,5615702.3403,30.5031,-97.639855,19/02/19 14:46
1000780,"GUNSIGHT DR",78665,"L021",20780,"INACTIVE","TEMP. WINE","DONE",09/07/2018,"12:00 AM",09/07/2019,"12:00 AM",21/09/18 00:00,2013,07/09/19 00:00,"L021","Event 1103330938","INACTIVE",5000780,-10379083.964,5615702.3403,30.5031,-97.639855,19/02/19 14:46
1000416,"WALLIN LOOP",78664,"L033",20416,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/08/2018,"12:00 AM",09/08/2019,"12:00 AM",15/05/18 00:00,2013,08/09/19 00:00,"L033","Event 122708517","INACTIVE",5000416,-10381416.2639,5620584.9187,30.53413,-97.660805,19/02/19 14:46
1000430,"WALLIN LOOP",78664,"L033",20430,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/08/2018,"12:00 AM",09/08/2019,"12:00 AM",23/08/18 00:00,2013,08/09/19 00:00,"L033","Event 2024505531","INACTIVE",5000430,-10381416.2639,5620584.9187,30.53413,-97.660805,19/02/19 14:46
1000779,"GUNSIGHT DR",78665,"L021",20779,"INACTIVE","TEMP. WINE","DONE",09/08/2018,"12:00 AM",09/08/2019,"12:00 AM",22/09/18 00:00,2013,08/09/19 00:00,"L021","Event 1580612050","INACTIVE",5000779,-10379083.964,5615702.3403,30.5031,-97.639855,19/02/19 14:46
1000809,"SERVICE",78664,"L271",20809,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/08/2018,"12:00 AM",09/08/2019,"12:00 AM",02/09/18 00:00,2013,08/09/19 00:00,"L271","Event 1901920348","INACTIVE",5000809,-10382300.5373,5616772.0979,30.5099,-97.668745,19/02/19 14:46
1001218,"FANNIN AVE",78664,"L271",21218,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/08/2018,"12:00 AM",09/08/2019,"12:00 AM",10/08/18 00:00,2013,08/09/19 00:00,"L271","Event 155259864","INACTIVE",5001218,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001219,"FANNIN AVE",78664,"L271",21219,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/08/2018,"12:00 AM",09/08/2019,"12:00 AM",10/08/18 00:00,2013,08/09/19 00:00,"L271","Event 929382946","INACTIVE",5001219,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001220,"FANNIN AVE",78664,"L271",21220,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/08/2018,"12:00 AM",09/08/2019,"12:00 AM",10/08/18 00:00,2013,08/09/19 00:00,"L271","Event 617439996","INACTIVE",5001220,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001221,"FANNIN AVE",78664,"L271",21221,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/08/2018,"12:00 AM",09/08/2019,"12:00 AM",10/08/18 00:00,2013,08/09/19 00:00,"L271","Event 779085568","INACTIVE",5001221,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001222,"FANNIN AVE",78664,"L271",21222,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/08/2018,"12:00 AM",09/08/2019,"12:00 AM",10/08/18 00:00,2013,08/09/19 00:00,"L271","Event 132221467","INACTIVE",5001222,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001223,"FANNIN AVE",78664,"L271",21223,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/08/2018,"12:00 AM",09/08/2019,"12:00 AM",10/08/18 00:00,2013,08/09/19 00:00,"L271","Event 326104818","INACTIVE",5001223,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001288,"WESTWOOD DR",78681,"L033",21288,"NEW","BEER-TEMP ON-SALE","OPEN",09/08/2018,"12:00 AM",09/08/2019,"12:00 AM",14/05/18 14:25,2013,08/09/19 00:00,"L033","Event 1558146778","NEW",5001288,-10384905.7289,5616555.9373,30.50853,-97.692155,19/02/19 14:46
1000118,"MC NEIL RD",78681,"L271",20118,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/09/2018,"12:00 AM",09/09/2019,"12:00 AM",17/08/18 00:00,2013,09/09/19 00:00,"L271","Event 1327246159","INACTIVE",5000118,-10386435.1731,5612009.7736,30.47963,-97.705885,19/02/19 14:46
1000128,"MC NEIL RD",78681,"L033",20128,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/09/2018,"12:00 AM",09/09/2019,"12:00 AM",21/09/18 00:00,2013,09/09/19 00:00,"L033","Event 693928326","INACTIVE",5000128,-10386435.1731,5612009.7736,30.47963,-97.705885,19/02/19 14:46
1000251,"BLUFFS LANDING WAY",78665,"L271",20251,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/09/2018,"12:00 AM",09/09/2019,"12:00 AM",07/10/18 00:00,2013,09/09/19 00:00,"L271","Event 740982568","INACTIVE",5000251,-10380730.5542,5623001.263,30.54948,-97.654645,19/02/19 14:46
1000419,"WALLIN LOOP",78664,"L033",20419,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/09/2018,"12:00 AM",09/09/2019,"12:00 AM",21/09/18 00:00,2013,09/09/19 00:00,"L033","Event 839181315","INACTIVE",5000419,-10381416.2639,5620584.9187,30.53413,-97.660805,19/02/19 14:46
1000423,"WALLIN LOOP",78664,"L033",20423,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/09/2018,"12:00 AM",09/09/2019,"12:00 AM",05/10/18 00:00,2013,09/09/19 00:00,"L033","Event 610981535","INACTIVE",5000423,-10381416.2639,5620584.9187,30.53413,-97.660805,19/02/19 14:46
1000696,"HIDDEN ACRES DR",78665,"L271",20696,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/09/2018,"12:00 AM",09/09/2019,"12:00 AM",02/09/18 00:00,2013,09/09/19 00:00,"L271","Event 328155194","INACTIVE",5000696,-10380452.2464,5618826.3478,30.52296,-97.652145,19/02/19 14:46
1000766,"GUNSIGHT DR",78665,"L021",20766,"INACTIVE","TEMP. WINE","DONE",09/09/2018,"12:00 AM",09/09/2019,"12:00 AM",22/07/18 00:00,2013,09/09/19 00:00,"L021","Event 2105708296","INACTIVE",5000766,-10379083.964,5615702.3403,30.5031,-97.639855,19/02/19 14:46
1001340,"TWIN RIDGE DR",78664,"L271",21340,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/09/2018,"12:00 AM",09/09/2019,"12:00 AM",02/11/18 00:00,2013,09/09/19 00:00,"L271","Event 1463483886","INACTIVE",5001340,-10382893.9756,5615286.9214,30.50046,-97.674075,19/02/19 14:46
1001343,"MANDELL ST",78664,"L033",21343,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/09/2018,"12:00 AM",09/09/2019,"12:00 AM",08/10/18 00:00,2013,09/09/19 00:00,"L033","Event 1642113377","INACTIVE",5001343,-10383398.4551,5615509.8603,30.50188,-97.678615,19/02/19 14:46
1000127,"MC NEIL RD",78681,"L033",20127,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/10/2018,"12:00 AM",09/10/2019,"12:00 AM",22/09/18 00:00,2013,10/09/19 00:00,"L033","Event 106430050","INACTIVE",5000127,-10386435.1731,5612009.7736,30.47963,-97.705885,19/02/19 14:46
1000422,"WALLIN LOOP",78664,"L033",20422,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/10/2018,"12:00 AM",09/10/2019,"12:00 AM",22/09/18 00:00,2013,10/09/19 00:00,"L033","Event 1726846834","INACTIVE",5000422,-10381416.2639,5620584.9187,30.53413,-97.660805,19/02/19 14:46
1000771,"GUNSIGHT DR",78665,"L271",20771,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/10/2018,"12:00 AM",09/10/2019,"12:00 AM",20/08/18 00:00,2013,10/09/19 00:00,"L271","Event 1625734827","INACTIVE",5000771,-10379083.964,5615702.3403,30.5031,-97.639855,19/02/19 14:46
1000948,"FANNIN AVE",78664,"L033",20948,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/10/2018,"12:00 AM",09/10/2019,"12:00 AM",23/09/18 00:00,2013,10/09/19 00:00,"L033","Event 1118046138","INACTIVE",5000948,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000949,"FANNIN AVE",78664,"L033",20949,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/10/2018,"12:00 AM",09/10/2019,"12:00 AM",23/09/18 00:00,2013,10/09/19 00:00,"L033","Event 922488740","INACTIVE",5000949,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000950,"FANNIN AVE",78664,"L033",20950,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/10/2018,"12:00 AM",09/10/2019,"12:00 AM",23/09/18 00:00,2013,10/09/19 00:00,"L033","Event 563775195","INACTIVE",5000950,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000951,"FANNIN AVE",78664,"L033",20951,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/10/2018,"12:00 AM",09/10/2019,"12:00 AM",23/09/18 00:00,2013,10/09/19 00:00,"L033","Event 478009281","INACTIVE",5000951,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000952,"FANNIN AVE",78664,"L033",20952,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/10/2018,"12:00 AM",09/10/2019,"12:00 AM",23/09/18 00:00,2013,10/09/19 00:00,"L033","Event 458684065","INACTIVE",5000952,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1000953,"FANNIN AVE",78664,"L033",20953,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/10/2018,"12:00 AM",09/10/2019,"12:00 AM",23/09/18 00:00,2013,10/09/19 00:00,"L033","Event 1041077223","INACTIVE",5000953,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001318,"MCNEIL RD",78681,"L271",21318,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/10/2018,"12:00 AM",09/10/2019,"12:00 AM",07/10/18 00:00,2013,10/09/19 00:00,"L271","Event 1226029967","INACTIVE",5001318,-10384825.0611,5614297.2073,30.49417,-97.691425,19/02/19 14:46
1000124,"MC NEIL RD",78681,"L271",20124,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/11/2018,"12:00 AM",09/11/2019,"12:00 AM",19/08/18 00:00,2013,11/09/19 00:00,"L271","Event 244601193","INACTIVE",5000124,-10386435.1731,5612009.7736,30.47963,-97.705885,19/02/19 14:46
1000126,"MC NEIL RD",78681,"L033",20126,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/11/2018,"12:00 AM",09/11/2019,"12:00 AM",23/09/18 00:00,2013,11/09/19 00:00,"L033","Event 571598791","INACTIVE",5000126,-10386435.1731,5612009.7736,30.47963,-97.705885,19/02/19 14:46
1000176,"RM 1431",78681,"L033",20176,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/11/2018,"12:00 AM",09/11/2019,"12:00 AM",24/09/18 00:00,2013,11/09/19 00:00,"L033","Event 1639920497","INACTIVE",5000176,-10387938.1408,5623539.2901,30.5529,-97.719395,19/02/19 14:46
1000421,"WALLIN LOOP",78664,"L033",20421,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/11/2018,"12:00 AM",09/11/2019,"12:00 AM",19/08/18 00:00,2013,11/09/19 00:00,"L033","Event 1672224098","INACTIVE",5000421,-10381416.2639,5620584.9187,30.53413,-97.660805,19/02/19 14:46
1000770,"GUNSIGHT DR",78665,"L021",20770,"INACTIVE","TEMP. WINE","DONE",09/11/2018,"12:00 AM",09/11/2019,"12:00 AM",02/10/18 00:00,2013,11/09/19 00:00,"L021","Event 860454539","INACTIVE",5000770,-10379083.964,5615702.3403,30.5031,-97.639855,19/02/19 14:46
1001008,"FANNIN AVE",78664,"L033",21008,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/11/2018,"12:00 AM",09/11/2019,"12:00 AM",24/09/18 00:00,2013,11/09/19 00:00,"L033","Event 1126987585","INACTIVE",5001008,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001009,"FANNIN AVE",78664,"L033",21009,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/11/2018,"12:00 AM",09/11/2019,"12:00 AM",24/09/18 00:00,2013,11/09/19 00:00,"L033","Event 32481735","INACTIVE",5001009,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001010,"FANNIN AVE",78664,"L033",21010,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/11/2018,"12:00 AM",09/11/2019,"12:00 AM",24/09/18 00:00,2013,11/09/19 00:00,"L033","Event 67178329","INACTIVE",5001010,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001011,"FANNIN AVE",78664,"L033",21011,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/11/2018,"12:00 AM",09/11/2019,"12:00 AM",24/09/18 00:00,2013,11/09/19 00:00,"L033","Event 279166673","INACTIVE",5001011,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001012,"FANNIN AVE",78664,"L033",21012,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/11/2018,"12:00 AM",09/11/2019,"12:00 AM",24/09/18 00:00,2013,11/09/19 00:00,"L033","Event 243347042","INACTIVE",5001012,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001013,"FANNIN AVE",78664,"L033",21013,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/11/2018,"12:00 AM",09/11/2019,"12:00 AM",24/09/18 00:00,2013,11/09/19 00:00,"L033","Event 532598509","INACTIVE",5001013,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001279,"S STONE ST",78664,"L021",21279,"INACTIVE","TEMP. WINE","DONE",09/11/2018,"12:00 AM",09/11/2019,"12:00 AM",13/09/18 00:00,2013,11/09/19 00:00,"L021","Event 360132657","INACTIVE",5001279,-10382862.3927,5616691.0714,30.50939,-97.673795,19/02/19 14:46
1000115,"MC NEIL RD",78681,"L033",20115,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",24/09/18 00:00,2013,12/09/19 00:00,"L033","Event 1616529828","INACTIVE",5000115,-10386435.1731,5612009.7736,30.47963,-97.705885,19/02/19 14:46
1000122,"MC NEIL RD",78681,"L271",20122,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",13/09/18 00:00,2013,12/09/19 00:00,"L271","Event 687124603","INACTIVE",5000122,-10386435.1731,5612009.7736,30.47963,-97.705885,19/02/19 14:46
1000123,"MC NEIL RD",78681,"L271",20123,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",13/09/18 00:00,2013,12/09/19 00:00,"L271","Event 1815104745","INACTIVE",5000123,-10386435.1731,5612009.7736,30.47963,-97.705885,19/02/19 14:46
1000417,"WALLIN LOOP",78664,"L033",20417,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",03/09/18 00:00,2013,12/09/19 00:00,"L033","Event 535540430","INACTIVE",5000417,-10381416.2639,5620584.9187,30.53413,-97.660805,19/02/19 14:46
1000420,"WALLIN LOOP",78664,"L033",20420,"INACTIVE","BEER-TEMP ON-SALE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",06/08/18 00:00,2013,12/09/19 00:00,"L033","Event 1302752880","INACTIVE",5000420,-10381416.2639,5620584.9187,30.53413,-97.660805,19/02/19 14:46
1000564,"N IH 35 FR",78681,"L271",20564,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",26/09/18 00:00,2013,12/09/19 00:00,"L271","Event 2042446242","INACTIVE",5000564,-10384558.3521,5618374.9305,30.52009,-97.689025,19/02/19 14:46
1000724,"RAVENWOOD DR",78665,"L271",20724,"INACTIVE","LIQUOR TEMPORARY ON-SALE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",18/09/18 00:00,2013,12/09/19 00:00,"L271","Event 309269398","INACTIVE",5000724,-10378301.6887,5617321.8237,30.5134,-97.632825,19/02/19 14:46
1001128,"FANNIN AVE",78664,"L021",21128,"INACTIVE","TEMP. WINE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",27/09/18 00:00,2013,12/09/19 00:00,"L021","Event 1978574633","INACTIVE",5001128,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001129,"FANNIN AVE",78664,"L021",21129,"INACTIVE","TEMP. WINE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",27/09/18 00:00,2013,12/09/19 00:00,"L021","Event 819813371","INACTIVE",5001129,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001130,"FANNIN AVE",78664,"L021",21130,"INACTIVE","TEMP. WINE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",27/09/18 00:00,2013,12/09/19 00:00,"L021","Event 1898003237","INACTIVE",5001130,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001131,"FANNIN AVE",78664,"L021",21131,"INACTIVE","TEMP. WINE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",27/09/18 00:00,2013,12/09/19 00:00,"L021","Event 1014409467","INACTIVE",5001131,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001132,"FANNIN AVE",78664,"L021",21132,"INACTIVE","TEMP. WINE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",27/09/18 00:00,2013,12/09/19 00:00,"L021","Event 1458487935","INACTIVE",5001132,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001133,"FANNIN AVE",78664,"L021",21133,"INACTIVE","TEMP. WINE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",27/09/18 00:00,2013,12/09/19 00:00,"L021","Event 1276332186","INACTIVE",5001133,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001134,"FANNIN AVE",78664,"L021",21134,"INACTIVE","TEMP. WINE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",27/09/18 00:00,2013,12/09/19 00:00,"L021","Event 1131209515","INACTIVE",5001134,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001135,"FANNIN AVE",78664,"L021",21135,"INACTIVE","TEMP. WINE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",27/09/18 00:00,2013,12/09/19 00:00,"L021","Event 1806634136","INACTIVE",5001135,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001136,"FANNIN AVE",78664,"L021",21136,"INACTIVE","TEMP. WINE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",27/09/18 00:00,2013,12/09/19 00:00,"L021","Event 79413006","INACTIVE",5001136,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
1001137,"FANNIN AVE",78664,"L021",21137,"INACTIVE","TEMP. WINE","DONE",09/12/2018,"12:00 AM",09/12/2019,"12:00 AM",27/09/18 00:00,2013,12/09/19 00:00,"L021","Event 1832484184","INACTIVE",5001137,-10383327.5864,5617546.564,30.51483,-97.677975,19/02/19 14:46
